SW-Dirty Alley,Edgewood,10,18,14,10,10,15,16,14,19,17,9,8,9,14,18,11,13,21,7,15,8,9,8,10,19,8,21,17,9,7,12,22,19,8,6,12,14,2,8,7,11,5,5,7,12,14,9,7,17,2,14,17,7,10,8,7,12,11,7,6,4,9,16,9,7,12,10,10,7,8,8,12,13,8,9,10,13,3,4,7,9,12,7,13
SW-Dirty Alley,Edmondson Village,4,6,4,6,3,7,6,7,8,3,1,1,2,5,7,1,16,9,13,7,11,7,12,6,9,8,10,21,5,8,8,9,6,3,5,3,3,,,1,3,3,3,2,4,5,8,5,3,6,3,4,10,4,4,2,10,4,4,7,8,2,2,4,8,6,7,5,6,4,5,1,6,6,5,3,3,4,7,8,4,5,3,6
SW-Dirty Alley,Ednor Gardens-Lakeside,6,7,7,6,7,7,5,7,6,9,3,5,7,2,6,3,8,9,10,9,8,11,4,1,8,2,9,3,7,8,15,15,4,12,2,4,8,13,5,4,2,3,5,7,9,1,1,9,2,,5,7,16,7,9,11,7,6,6,5,1,1,1,5,3,8,3,8,2,,1,,2,1,2,2,4,1,2,9,4,3,1,1
SW-Dirty Alley,ELIZABETH AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,ELLERSLIE AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Ellwood Park/Monument,45,48,66,84,65,52,70,88,81,69,77,110,81,90,110,94,87,99,121,102,45,90,50,67,86,57,74,81,68,70,75,70,52,60,51,55,40,67,63,45,43,54,76,53,67,65,31,64,55,65,110,77,91,78,73,58,74,72,50,41,47,52,42,48,70,49,57,54,88,90,55,58,97,30,33,15,16,14,21,18,26,25,33,29
SW-Dirty Alley,ESTHER PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Evergreen,,1,,,,,1,,2,1,,,,,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,
SW-Dirty Alley,Evergreen Lawn,10,7,3,5,5,2,7,14,4,3,4,7,7,5,3,8,5,7,1,5,6,1,5,5,5,7,16,9,2,2,2,4,10,3,5,4,1,1,3,2,4,5,9,1,2,3,1,7,3,2,7,5,5,2,6,4,2,3,1,1,1,,5,2,2,9,5,4,10,3,1,5,2,3,5,6,1,4,2,2,6,4,1,2
SW-Dirty Alley,Evesham Park,,,,,,,2,,,1,,,2,1,,1,1,,1,,,,,1,,,1,2,1,1,1,,,,,,,,,,1,1,,,,,,,,,2,,,2,1,1,2,3,1,1,,1,,,4,1,,1,3,,1,,,2,,,,,,3,,,,
SW-Dirty Alley,Fairfield Area,,2,2,2,,,4,2,1,,,,,1,,1,1,,1,,1,,,,6,3,,,,,2,4,1,4,,1,,1,,,,1,1,1,1,1,,1,,,,2,1,1,1,,,,1,1,2,1,,,,2,,,2,1,,1,,,1,,1,1,,,,,,3
SW-Dirty Alley,Fairmont,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Fallstaff,7,4,3,2,9,4,4,5,4,5,2,4,5,4,2,6,10,11,4,4,1,4,8,2,3,7,11,,8,10,8,11,8,6,2,2,10,10,8,4,6,7,5,5,11,1,5,1,5,4,9,14,9,8,10,15,15,4,8,8,3,8,7,9,11,8,5,10,9,13,7,1,8,22,9,6,20,9,7,20,20,10,3,5
SW-Dirty Alley,Federal Hill,1,3,2,1,2,5,5,3,1,2,2,1,,,,3,3,8,2,5,2,4,2,1,,4,,1,1,4,3,4,,2,5,2,2,1,3,,1,1,1,2,3,3,3,,5,2,,2,7,3,6,5,3,1,2,,1,1,5,3,1,3,3,2,2,2,,2,1,,,2,3,4,3,7,3,5,3,3
SW-Dirty Alley,Fells Point,7,6,2,4,2,4,2,6,2,6,2,,3,2,3,4,4,6,6,4,3,6,1,4,1,1,4,5,1,3,2,5,3,,1,,6,1,2,1,2,2,,,,3,8,2,,1,,4,2,5,5,,1,1,,2,,,2,,,1,1,4,,1,,1,,1,2,2,2,2,4,,1,1,,
SW-Dirty Alley,Forest Park,8,8,10,12,8,9,17,12,6,9,11,9,10,7,12,9,8,12,14,13,8,15,6,10,10,16,10,8,8,10,3,10,6,5,1,5,4,2,4,,5,1,4,5,5,6,2,10,2,4,7,12,13,13,17,17,7,2,,1,4,4,9,8,5,10,4,6,6,10,4,10,4,6,14,4,1,6,9,5,3,2,5,2
SW-Dirty Alley,Forest Park Golf Course,,,,,,,,,,3,,,,,,1,,,,,,1,,,,,,,1,,,,,,1,1,2,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Four By Four,9,7,12,4,7,6,3,8,8,8,19,9,9,8,8,14,11,4,20,7,4,22,9,6,22,6,7,7,3,9,19,20,11,25,11,17,10,11,8,1,5,14,10,9,21,10,12,5,6,4,19,6,7,13,13,8,10,8,3,9,14,2,15,3,6,7,5,10,8,3,5,6,12,3,2,3,2,3,10,8,6,5,3,6
SW-Dirty Alley,Frankford,3,6,4,3,9,10,7,5,7,6,4,13,8,14,9,9,9,10,6,9,9,14,8,10,8,6,16,13,12,9,8,10,7,8,6,10,10,12,9,1,4,11,11,5,3,5,5,3,8,4,7,4,11,9,4,4,3,3,5,1,2,3,6,5,7,5,6,4,5,6,1,2,4,3,4,4,8,4,4,4,7,3,4,4
SW-Dirty Alley,Franklin Square,17,14,13,11,30,13,25,13,23,17,28,20,16,21,23,21,16,32,28,26,15,15,12,13,9,16,18,18,13,7,13,11,9,16,11,12,19,7,9,4,9,11,16,17,10,21,5,11,15,12,25,17,16,5,18,17,10,18,6,11,14,9,17,9,12,24,16,15,22,17,16,14,13,15,14,14,13,9,18,21,12,13,6,15
SW-Dirty Alley,Franklintown,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,1,,,,,,,,
SW-Dirty Alley,Franklintown Road,7,5,7,3,4,14,3,7,7,8,13,6,12,14,15,7,7,13,20,12,15,6,1,4,13,10,21,11,16,13,15,11,15,18,10,12,8,11,4,7,6,5,3,3,8,9,4,3,9,6,6,9,7,5,8,5,10,7,4,8,15,14,18,8,15,16,20,5,8,10,11,9,18,9,17,13,10,15,17,22,11,19,16,13
SW-Dirty Alley,FURROW ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Garwyn Oaks,,1,,,1,3,,,,3,,2,4,2,1,1,4,,1,1,,3,,,1,1,1,2,2,,,1,,,,,,,,,,,1,,,,1,,1,,1,1,,1,1,,,,,1,,1,1,,1,1,,1,1,,,,,,,1,,,1,,,,,
SW-Dirty Alley,Gay Street,4,1,3,2,2,2,7,9,7,2,3,2,1,3,5,5,5,5,8,5,2,4,3,1,2,1,3,5,4,2,5,8,6,4,3,4,,5,,1,2,,12,11,5,6,3,1,2,1,14,4,12,5,4,5,3,6,1,3,1,3,20,19,10,7,6,6,3,2,3,,5,1,4,6,3,2,3,8,4,7,2,3
SW-Dirty Alley,Glen,3,2,2,3,3,6,6,2,4,4,3,1,2,3,1,2,3,11,8,3,6,11,4,4,4,4,5,4,1,5,5,5,2,2,2,2,5,3,7,3,5,4,7,3,4,2,2,4,3,3,6,4,,7,7,7,2,6,5,,2,,5,1,4,5,2,5,2,2,2,,3,2,7,5,2,2,3,2,8,2,1,2
SW-Dirty Alley,Glen Oaks,6,5,9,2,5,9,9,3,5,13,11,4,4,6,8,5,4,4,2,4,7,3,4,12,6,10,4,2,6,3,5,12,3,3,6,1,2,8,,4,6,4,5,6,3,,4,6,5,1,5,4,6,6,7,14,4,6,3,9,3,5,4,5,6,3,8,11,3,2,,3,4,4,6,1,4,4,10,8,2,10,1,2
SW-Dirty Alley,Glenham-Belhar,3,6,,9,5,10,4,4,7,12,6,7,10,5,6,5,9,2,9,5,6,4,8,9,12,7,8,14,6,5,9,7,7,6,8,5,7,5,2,2,4,4,11,9,3,5,2,3,4,2,6,7,4,3,11,10,3,7,7,8,7,9,3,6,6,8,5,13,7,2,,6,4,2,6,3,4,4,,,,,,
SW-Dirty Alley,GOUGH ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Graceland Park,2,2,2,4,2,5,2,4,3,2,6,2,4,2,4,2,2,,1,3,9,3,11,8,6,5,2,4,2,5,6,6,6,5,5,8,4,2,6,4,8,1,4,3,8,9,3,3,2,5,5,9,4,6,6,5,4,4,1,2,2,4,10,4,7,5,2,3,3,3,6,5,,4,2,1,1,3,8,2,,5,5,1
SW-Dirty Alley,Greektown,9,7,22,18,15,12,19,14,11,20,13,16,18,19,14,22,27,31,16,25,14,28,19,14,13,9,11,13,11,15,14,22,17,12,10,21,18,18,11,10,17,13,15,12,11,15,10,7,7,8,24,9,9,11,11,9,8,9,1,5,6,6,4,6,6,10,5,8,15,8,7,12,12,11,22,5,6,6,10,5,12,4,3,6
SW-Dirty Alley,Greenmount Cemetery,,1,,,,,,,,,1,,2,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Greenmount West,19,8,9,11,17,10,15,22,13,16,6,11,5,6,10,9,11,11,14,9,7,5,12,12,5,11,6,11,9,7,12,16,6,7,6,6,8,6,9,6,11,5,15,4,14,12,2,5,6,9,10,5,8,20,5,11,10,3,2,6,3,4,2,7,9,10,9,6,7,6,6,4,8,7,7,4,7,9,9,5,9,8,8,11
SW-Dirty Alley,Greenspring,4,10,8,9,6,18,22,15,6,11,7,3,6,28,10,11,22,12,15,12,6,11,9,9,24,23,18,20,6,10,12,12,12,10,6,7,6,9,5,2,2,4,2,2,4,4,3,9,8,5,21,4,7,5,18,24,5,12,11,11,7,9,6,9,6,3,10,9,7,9,9,2,10,11,15,5,6,8,7,6,8,4,7,6
SW-Dirty Alley,GREENSPRING AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,GRINNALDS AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Grove Park,,,1,,,,,,,,,,,,3,,2,2,1,2,1,,,1,,,1,,2,,,,,,,,1,1,,,,,2,,,,1,,,,,,,,,,1,1,1,1,,,,,,1,,1,,,,,1,,1,1,,,,,1,1,1,1
SW-Dirty Alley,Guilford,,,,,,1,,,1,,1,2,1,,,,,,3,,,1,,,,2,1,,,,3,1,,,,,2,,,2,2,1,,3,1,1,,,2,,,,,,,2,,1,,,,,,,,1,1,,,2,1,,,,,,1,,,1,1,,,
SW-Dirty Alley,GUILFORD AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Gwynns Falls,3,2,,,2,4,,3,1,1,1,2,8,3,2,6,5,,5,1,,,3,1,2,2,3,8,5,10,3,11,9,5,8,2,3,5,2,,3,6,,,2,1,1,3,2,4,2,3,3,1,2,2,3,2,1,,1,3,5,5,1,6,3,6,,3,1,1,,1,8,4,4,2,4,5,2,3,3,6
SW-Dirty Alley,Gwynns Falls/Leakin Park,1,,,,,,,,,,,2,1,2,,1,,1,,1,2,1,,,,2,,,,,,,,1,,,,,,,,,,,1,1,,,,,2,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Hamilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,7,8,3,3
SW-Dirty Alley,Hamilton Hills,4,3,4,5,2,2,1,6,1,7,2,,3,2,4,5,8,4,7,5,3,3,1,5,2,2,9,4,5,2,3,8,3,2,2,4,2,3,5,1,2,9,3,4,5,3,3,3,4,,7,1,3,9,3,4,1,2,,3,1,,1,3,4,2,4,5,4,1,1,1,,2,4,,1,1,1,2,4,,,
SW-Dirty Alley,Hampden,8,7,5,13,14,17,9,18,18,12,9,8,22,9,5,17,23,17,14,11,12,10,9,6,11,9,8,13,15,12,17,14,12,9,3,7,10,5,6,9,7,14,13,11,9,7,11,6,,7,11,8,4,4,6,6,10,8,2,6,4,8,8,9,7,3,5,7,4,6,3,2,10,10,10,4,4,,15,22,1,8,5,6
SW-Dirty Alley,Hanlon-Longwood,7,2,6,8,8,8,11,6,9,3,5,7,5,12,12,17,18,24,9,9,8,4,3,4,6,4,18,19,12,12,13,13,7,6,3,6,9,1,8,5,9,5,3,8,6,3,7,5,4,3,9,12,2,5,6,5,5,1,,8,4,7,3,4,8,4,5,7,4,1,8,4,11,8,12,9,8,8,13,16,4,3,7,3
SW-Dirty Alley,HARCOURT RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,HARLEM AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Harlem Park,24,26,67,23,21,24,22,32,38,33,43,30,20,40,54,32,28,40,36,25,18,48,49,23,31,24,41,51,29,14,40,34,26,19,6,17,25,14,19,9,11,13,15,28,15,20,20,12,18,22,55,20,26,28,34,21,20,20,9,12,12,12,16,19,21,25,15,19,29,18,13,13,20,19,24,29,20,22,24,20,25,36,16,25
SW-Dirty Alley,HARRIET AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,HARTWAIT ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Harwood,13,7,8,15,12,22,27,17,16,12,14,7,33,14,21,16,13,22,62,16,19,23,10,12,6,12,5,17,11,20,16,18,23,19,13,17,8,10,4,3,9,11,15,17,7,6,17,3,12,11,28,13,25,29,11,13,9,7,3,3,5,8,6,7,9,8,18,13,9,19,5,6,17,14,16,13,21,16,16,17,23,19,21,19
SW-Dirty Alley,Hawkins Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
SW-Dirty Alley,Heritage Crossing,,,1,,,1,1,,,,,,,,,,1,,,1,,,,,3,,,,,,,3,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,1
SW-Dirty Alley,Herring Run Park,,1,2,2,1,,1,1,,,,,,,4,,,,,,,1,,2,,1,1,,,1,,,,,,,,,,,1,,,1,,,,,2,1,2,,,,,3,,2,,,,,1,,,1,,,1,,,,,1,,1,1,1,,1,,2,,
SW-Dirty Alley,Highlandtown,28,10,18,25,25,32,40,43,20,22,20,17,25,19,18,31,30,26,29,17,18,21,23,19,15,13,21,23,19,14,28,29,22,14,10,13,20,13,11,11,15,16,15,22,17,23,20,15,14,18,26,24,18,20,13,15,21,12,5,4,10,11,7,12,10,15,10,18,5,11,7,16,18,6,5,14,19,15,15,18,13,22,5,12
SW-Dirty Alley,Hillen,,3,7,1,,4,5,4,3,4,4,1,,9,4,5,4,7,8,3,4,2,4,3,5,1,2,3,3,,8,8,4,8,3,,3,6,1,2,4,5,1,2,8,2,1,2,2,,1,,2,11,2,4,2,5,3,1,2,,5,1,2,4,6,4,3,3,1,1,6,1,,2,,,2,4,3,1,2,4
SW-Dirty Alley,Hoes Heights,1,1,2,1,,,,,,,2,,,,,,1,,1,1,1,,,1,2,5,1,,,1,,3,,,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,2,,1,,,,,1,,,,1,,,1,,,1,
SW-Dirty Alley,Holabird Industrial Park,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,
SW-Dirty Alley,Hollins Market,2,5,11,4,5,4,9,11,5,3,3,3,5,3,13,6,6,14,11,6,7,6,7,4,5,4,3,7,9,9,13,19,10,7,7,1,9,6,4,2,2,9,6,14,3,6,7,4,5,3,12,6,4,6,5,9,8,3,5,3,,8,7,6,9,8,11,12,5,5,5,5,4,3,9,12,4,3,5,10,6,3,3,5
SW-Dirty Alley,Homeland,,,,,2,1,1,2,2,,,,2,,,3,,1,2,,,1,,,,,3,1,,,2,1,,1,1,,,1,,,1,,3,3,,,1,,,2,1,2,,1,2,,,4,,,,1,,5,,1,1,,,,,,,,,,,,,2,2,,,
SW-Dirty Alley,Hopkins Bayview,,1,,1,,2,,,,1,2,1,,2,,,,2,,,,1,,,,,,2,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,1,1,,,,,,,,,,,,,1,,,,,,,1,,,,,,1,,
SW-Dirty Alley,Howard Park,5,7,4,4,4,11,9,10,7,8,7,7,6,11,6,7,10,11,10,11,9,11,6,3,4,5,8,4,9,6,9,11,24,9,12,6,7,11,1,1,4,5,5,8,6,5,3,,,3,4,3,6,5,6,6,10,4,3,4,6,5,4,5,1,5,2,4,4,5,2,2,1,9,1,1,9,7,1,2,2,4,2,3
SW-Dirty Alley,Hunting Ridge,,3,,,,2,1,,,,3,,,,,,2,,,,1,,,,,,2,1,2,,,1,,,,,3,2,1,,,,,,,1,,,,1,2,1,2,,,,1,,1,1,1,1,1,2,,,2,,1,1,,1,,,1,5,,,,,2,,,
SW-Dirty Alley,Idlewood,3,,2,4,4,1,4,6,3,2,1,,2,5,3,1,,,1,,3,1,,2,2,1,,,,3,2,2,1,2,2,3,2,,2,,4,1,3,,1,1,,2,4,,3,1,2,1,4,4,2,2,4,1,1,2,1,6,,2,3,3,3,2,2,6,6,2,1,2,1,1,2,6,10,1,1,3
SW-Dirty Alley,Inner Harbor,,1,,,,,,1,,,,,,1,,,,,1,,1,,,,,,,,,,,1,,1,,,,,,1,,,,1,1,,1,,1,,,,1,,,,,1,,,1,,1,1,,,,,2,,,,,1,1,,,,1,,,,,
SW-Dirty Alley,Irvington,12,18,18,13,11,14,19,15,17,12,10,13,3,15,14,20,11,11,15,12,12,12,7,8,12,19,22,19,19,11,26,36,34,21,5,7,11,6,8,4,11,15,22,13,17,20,17,8,7,4,13,15,13,17,19,9,9,11,11,2,18,12,10,13,11,12,22,21,11,22,16,13,17,7,16,3,11,15,20,9,18,5,12,20
SW-Dirty Alley,Johns Hopkins Homewood,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SW-Dirty Alley,Johnston Square,8,5,11,8,13,12,21,24,16,15,14,14,14,17,18,23,16,18,19,12,11,5,7,13,11,10,6,13,9,3,14,10,10,8,6,7,6,7,5,4,3,6,23,3,7,12,6,9,8,8,10,9,12,8,8,5,3,5,4,4,3,2,9,7,11,7,9,7,5,5,6,4,4,8,2,4,5,7,8,6,4,4,8,8
SW-Dirty Alley,Jones Falls Area,,,,,,1,,,,,,,,,,,,1,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,
SW-Dirty Alley,Jonestown,4,3,5,3,7,4,1,1,,,1,1,1,,1,3,,,,,,,,,1,,1,,,,,,,,,,,3,1,,,,2,,,,,,,,,,1,1,,,,,,2,1,,1,,,,1,1,,,1,,,1,,,,1,,1,,,,
SW-Dirty Alley,Kenilworth Park,,,2,1,,,,,1,,,2,5,,2,,,,,,1,,2,,1,1,,1,2,1,,,,,,,,3,,,1,1,,,2,,2,,,,3,,,,,,1,1,,,,,,,,,,1,1,,,1,,,,2,,1,,,,,,
SW-Dirty Alley,Kernewood,1,,,4,1,5,4,2,1,4,2,,2,2,1,,,3,2,2,2,,1,3,4,,3,6,4,3,2,3,4,2,,1,3,,3,1,1,2,4,6,3,5,7,5,5,2,3,5,3,4,4,3,1,1,2,4,3,1,2,,,3,4,2,1,1,,1,3,3,1,1,3,4,,2,3,2,,
SW-Dirty Alley,Keswick,,,1,1,,,,1,,,,,,1,,,,,3,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,1,,1,,,,,1,2,,2,,,,,,2,4,,,,
SW-Dirty Alley,Kresson,2,9,5,15,9,10,9,7,12,6,6,7,20,3,17,19,6,13,11,4,10,10,5,6,7,6,10,4,10,11,16,13,,8,5,9,4,3,4,2,7,3,12,4,5,8,4,2,3,4,8,7,7,2,8,3,2,1,4,4,4,6,2,3,4,4,3,,3,1,3,3,6,3,1,3,5,4,4,3,4,6,3,2
SW-Dirty Alley,Lake Evesham,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
SW-Dirty Alley,Lake Walker,1,,,1,1,1,1,,,,2,1,1,,,,1,1,3,1,2,,,,2,1,2,2,,,1,,,,,,,,1,,1,,1,,,,,1,,,,1,,2,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
SW-Dirty Alley,Lakeland,15,12,30,17,10,6,14,17,11,11,20,19,13,21,11,30,17,17,20,10,14,12,7,10,7,16,20,9,12,17,10,12,5,11,9,9,12,12,16,8,9,10,7,12,16,11,12,8,7,2,5,3,9,12,3,5,3,8,5,3,3,2,3,5,6,5,10,21,10,13,6,4,8,6,1,2,8,2,3,2,3,3,4,22
SW-Dirty Alley,LAKEVIEW AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Langston Hughes,8,4,4,1,,8,2,4,3,1,3,4,3,4,2,5,3,4,4,4,1,2,4,4,6,3,6,6,4,2,4,14,1,4,5,,7,,1,1,3,2,8,6,10,6,7,1,2,3,3,3,1,3,8,2,2,,2,3,1,,1,1,4,5,8,2,3,,3,6,8,5,20,5,9,17,2,9,11,10,5,5
SW-Dirty Alley,Lauraville,3,2,4,4,,8,3,2,,5,,3,4,3,3,2,4,5,4,,,1,,1,,,1,,2,,3,,,1,,,1,,2,,2,1,2,2,3,,,2,,3,3,,,2,,1,1,,1,1,1,1,,,,1,3,3,,2,,,,,1,2,,,,,1,,2,
SW-Dirty Alley,Levindale,,,,,,,,2,,,,,,,,,,,,,,,,,1,,,1,,,,1,,,1,1,,2,1,1,,,1,,,,,,1,,,,,,1,,1,,,,,,1,,1,,,1,,3,1,1,,1,4,2,1,2,1,1,1,1,,1
SW-Dirty Alley,Liberty Square,6,,,3,4,4,2,6,,2,5,3,,2,4,10,4,5,5,10,2,,4,3,2,2,5,1,2,,3,2,4,1,2,,1,,2,1,,2,4,,2,,,,2,6,1,4,2,5,6,4,5,3,1,6,2,2,4,,1,2,2,6,4,6,3,2,4,6,4,3,3,1,6,2,6,3,3,
SW-Dirty Alley,Little Italy,1,2,,,1,1,,,2,,,1,,1,,,,2,1,,,,1,,,,1,,1,,,2,,,,,,,,1,,,1,,,1,,1,,1,1,3,1,,1,,2,2,,1,,,1,1,,,4,,1,,,,,,,1,1,4,2,1,3,2,,
SW-Dirty Alley,Loch Raven,12,10,2,9,5,2,7,7,8,2,5,3,6,3,7,3,4,5,4,1,6,6,2,6,4,4,7,5,4,2,5,10,3,5,6,5,6,7,5,3,4,6,7,4,4,4,2,1,2,4,9,5,2,2,11,9,7,2,4,6,3,7,6,5,6,6,6,14,6,5,4,4,8,7,7,7,14,7,4,10,10,9,7,13
SW-Dirty Alley,Locust Point,1,4,,1,2,4,3,5,1,2,,4,,6,2,6,,4,6,2,7,2,1,1,3,2,8,2,2,6,3,4,2,6,3,2,2,,1,2,1,2,1,2,1,,1,2,,4,4,,,4,,1,2,1,,1,5,1,3,,1,1,1,1,,2,1,,,,,1,,1,1,,3,4,1,2
SW-Dirty Alley,Locust Point Industrial Area,,1,2,,,,,1,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,1,,,,,,,2,,1,,,,,,,,,,,,,,,,
SW-Dirty Alley,Lower Edmondson Village,,1,,2,1,,1,1,2,1,1,,,2,1,4,1,,3,,4,1,3,1,3,6,,6,3,4,1,2,4,5,3,3,1,2,2,,1,,,2,1,,1,2,,1,4,,1,,1,1,,1,2,,2,3,4,3,2,,1,,3,1,2,2,4,2,3,3,5,3,2,,,,,
SW-Dirty Alley,Lower Herring Run Park,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,1,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
SW-Dirty Alley,Lucille Park,1,3,6,3,2,2,4,2,4,2,2,,1,9,,3,5,5,3,5,1,5,3,3,6,1,5,7,1,7,5,3,1,,3,2,5,1,1,3,4,3,4,1,1,1,3,1,1,1,7,2,5,3,3,3,2,5,3,1,1,2,2,,6,3,1,7,3,,3,2,2,4,,2,2,3,2,,6,1,2,3
SW-Dirty Alley,MADISON AVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
SW-Dirty Alley,Madison Park,11,3,6,1,3,4,4,7,8,2,4,2,1,4,1,3,,3,5,2,2,2,4,3,4,4,2,5,5,15,5,8,4,9,3,7,14,3,4,8,5,6,4,7,9,,2,7,,3,10,3,11,20,5,6,3,10,2,7,7,3,4,5,4,5,6,9,13,5,11,9,17,8,10,10,15,12,18,18,18,12,12,14
SW-Dirty Alley,Madison-Eastend,4,15,26,13,11,24,18,25,19,20,14,12,21,34,33,30,24,23,33,21,25,19,22,17,19,9,20,21,22,13,24,18,12,13,11,12,19,25,17,24,13,52,40,33,57,37,33,34,31,40,56,57,65,41,42,30,41,28,7,19,9,6,35,26,24,16,24,20,15,18,17,21,18,18,19,12,15,9,24,17,21,4,15,13
SW-Dirty Alley,Mayfield,,2,1,1,2,1,,,,,1,,3,,,2,2,1,1,,,5,,,,2,,1,,1,,2,,2,5,,2,,,,,,1,1,,1,,,,,,,2,,1,4,2,1,1,2,1,,,,,,,1,,,1,,,,,1,,1,,,1,1,2,2
